Mach,CD Power-On
6.01,0.17112608
6.02,0.170959848
6.03,0.170794208
6.04,0.170629181
6.05,0.170464738
6.06,0.170300892
6.07,0.170137661
6.08,0.169974997
6.09,0.169812915
6.1,0.16965143
6.11,0.169490526
6.12,0.169330196
6.13,0.169170441
6.14,0.169011244
6.15,0.168852636
6.16,0.168694588
6.17,0.168537113
6.18,0.168380191
6.19,0.168223831
6.2,0.168068027
6.21,0.167912771
6.22,0.167758068
6.23,0.167603923
6.24,0.167450321
6.25,0.16729726
6.26,0.167144731
6.27,0.166992755
6.28,0.166841312
6.29,0.166690408
6.3,0.16654003
6.31,0.166390179
6.32,0.16624084
6.33,0.166092045
6.34,0.165943772
6.35,0.165796014
6.36,0.165648764
6.37,0.165502027
6.38,0.165355816
6.39,0.16521011
6.4,0.165064906
6.41,0.164920215
6.42,0.16477601
6.43,0.164632313
6.44,0.16448912
6.45,0.164346431
6.46,0.164204221
6.47,0.164062506
6.48,0.163921284
6.49,0.163780535
6.5,0.163640289
6.51,0.163500521
6.52,0.163361233
6.53,0.16322241
6.54,0.163084078
6.55,0.162946217
6.56,0.162808832
6.57,0.162671898
6.58,0.162535452
6.59,0.16239946
6.6,0.162263939
6.61,0.162128874
6.62,0.161994272
6.63,0.161860125
6.64,0.161726431
6.65,0.161593191
6.66,0.161460399
6.67,0.161328065
6.68,0.161196179
6.69,0.161064723
6.7,0.160933732
6.71,0.160803167
6.72,0.160673047
6.73,0.160543376
6.74,0.160414122
6.75,0.160285312
6.76,0.160156927
6.77,0.160028973
6.78,0.159901453
6.79,0.159774353
6.8,0.159647681
6.81,0.159521434
6.82,0.159395604
6.83,0.159270189
6.84,0.159145197
6.85,0.159020613
6.86,0.158896453
6.87,0.158772705
6.88,0.158649351
6.89,0.158526423
6.9,0.158403889
6.91,0.158281761
6.92,0.158160045
6.93,0.158038724
6.94,0.157917813
6.95,0.157797296
6.96,0.157677166
6.97,0.157557439
6.98,0.1574381
6.99,0.157319147
7,0.157204699
7.01,0.157099182
7.02,0.156994107
7.03,0.156889487
7.04,0.156785306
7.05,0.15668157
7.06,0.156578282
7.07,0.15647543
7.08,0.156373017
7.09,0.156271041
7.1,0.156169492
7.11,0.156068391
7.12,0.155967714
7.13,0.155867464
7.14,0.155767642
7.15,0.155668243
7.16,0.155569263
7.17,0.15546402
7.18,0.15532955
7.19,0.155195522
7.2,0.155061917
7.21,0.154928732
7.22,0.154795972
7.23,0.154663639
7.24,0.154531729
7.25,0.154400239
7.26,0.154269163
7.27,0.154138504
7.28,0.154008258
7.29,0.153878424
7.3,0.153749012
7.31,0.153619999
7.32,0.153491393
7.33,0.153363197
7.34,0.153235392
7.35,0.153108004
7.36,0.152981023
7.37,0.152854417
7.38,0.152728228
7.39,0.152602442
7.4,0.152477037
7.41,0.152352029
7.42,0.152227416
7.43,0.152103182
7.44,0.151979344
7.45,0.15185589
7.46,0.151732819
7.47,0.151610134
7.48,0.15148783
7.49,0.151365917
7.5,0.151244366
7.51,0.15111649
7.52,0.150989006
7.53,0.15086194
7.54,0.150735269
7.55,0.150609004
7.56,0.150483147
7.57,0.150357689
7.58,0.150232626
7.59,0.150107968
7.6,0.1499837
7.61,0.149859825
7.62,0.149736348
7.63,0.149613259
7.64,0.149490557
7.65,0.149368255
7.66,0.149246326
7.67,0.149124786
7.68,0.149003618
7.69,0.148882839
7.7,0.148762439
7.71,0.148642433
7.72,0.148522785
7.73,0.148403519
7.74,0.148284627
7.75,0.148166109
7.76,0.148047962
7.77,0.147930185
7.78,0.147812769
7.79,0.14769572
7.8,0.147579039
7.81,0.147462726
7.82,0.147346782
7.83,0.14723119
7.84,0.147115959
7.85,0.147001081
7.86,0.146886564
7.87,0.146772397
7.88,0.146658601
7.89,0.146545142
7.9,0.146432044
7.91,0.146319283
7.92,0.146206884
7.93,0.146094814
7.94,0.145983111
7.95,0.145871748
7.96,0.145760715
7.97,0.145650043
7.98,0.145539693
7.99,0.145429702
8,0.145320025
8.01,0.1452107
8.02,0.145101699
8.03,0.14499305
8.04,0.144884718
8.05,0.144776731
8.06,0.144669059
8.07,0.144561723
8.08,0.144454713
8.09,0.144348037
8.1,0.144241678
8.11,0.14413565
8.12,0.144029936
8.13,0.14392455
8.14,0.143819483
8.15,0.143714734
8.16,0.1436103
8.17,0.143506196
8.18,0.143402395
8.19,0.14329891
8.2,0.143195741
8.21,0.143092882
8.22,0.14299034
8.23,0.142888094
8.24,0.14278617
8.25,0.142684542
8.26,0.142583228
8.27,0.142482213
8.28,0.142381517
8.29,0.142281108
8.3,0.142181016
8.31,0.142081199
8.32,0.141981712
8.33,0.141882496
8.34,0.1417836
8.35,0.141684984
8.36,0.141586674
8.37,0.141488649
8.38,0.141390925
8.39,0.141293491
8.4,0.141196347
8.41,0.141099501
8.42,0.141002917
8.43,0.140906652
8.44,0.140810656
8.45,0.140714951
8.46,0.140619524
8.47,0.1405244
8.48,0.140429534
8.49,0.140334967
8.5,0.14024067
8.51,0.140146659
8.52,0.140052913
8.53,0.139959467
8.54,0.139866279
8.55,0.139773374
8.56,0.13968074
8.57,0.139588389
8.58,0.139496296
8.59,0.139404484
8.6,0.139312935
8.61,0.139209365
8.62,0.13911219
8.63,0.139015256
8.64,0.138918589
8.65,0.138822168
8.66,0.138726007
8.67,0.138630094
8.68,0.138534437
8.69,0.138439032
8.7,0.138343868
8.71,0.138248954
8.72,0.138154288
8.73,0.138059867
8.74,0.137965699
8.75,0.137871769
8.76,0.13777809
8.77,0.137684642
8.78,0.137591447
8.79,0.137498483
8.8,0.137405769
8.81,0.13731329
8.82,0.137221059
8.83,0.137129059
8.84,0.137037286
8.85,0.136945761
8.86,0.136854461
8.87,0.13676341
8.88,0.136672581
8.89,0.136581984
8.9,0.13649162
8.91,0.136401495
8.92,0.136311591
8.93,0.136221922
8.94,0.13613248
8.95,0.136043268
8.96,0.135954274
8.97,0.135865514
8.98,0.135776978
8.99,0.135688668
9,0.135600573
9.01,0.135512702
9.02,0.135425053
9.03,0.135337639
9.04,0.135250425
9.05,0.13516345
9.06,0.135076697
9.07,0.134990145
9.08,0.134903817
9.09,0.1348177
9.1,0.134731807
9.11,0.134646122
9.12,0.134560653
9.13,0.134475396
9.14,0.13439036
9.15,0.134305523
9.16,0.134220909
9.17,0.13413649
9.18,0.134052303
9.19,0.133968305
9.2,0.133884529
9.21,0.133800949
9.22,0.133717594
9.23,0.133634426
9.24,0.133551476
9.25,0.13346872
9.26,0.133386178
9.27,0.133303832
9.28,0.133221687
9.29,0.133139762
9.3,0.133058013
9.31,0.132976479
9.32,0.132895142
9.33,0.132814003
9.34,0.132733059
9.35,0.132652316
9.36,0.132571774
9.37,0.132491429
9.38,0.132411265
9.39,0.132331312
9.4,0.132251546
9.41,0.132171975
9.42,0.132092593
9.43,0.132013409
9.44,0.131934406
9.45,0.131855615
9.46,0.131776996
9.47,0.13169858
9.48,0.131620337
9.49,0.131542297
9.5,0.131464444
9.51,0.131386766
9.52,0.131309288
9.53,0.131231983
9.54,0.131154872
9.55,0.131077939
9.56,0.131001203
9.57,0.130924641
9.58,0.130848262
9.59,0.130772067
9.6,0.130696057
9.61,0.130620217
9.62,0.13054457
9.63,0.130469081
9.64,0.130393787
9.65,0.130318679
9.66,0.13024374
9.67,0.130168974
9.68,0.130094401
9.69,0.130019983
9.7,0.129945751
9.71,0.129871703
9.72,0.129797811
9.73,0.129724109
9.74,0.129650558
9.75,0.129577203
9.76,0.129503999
9.77,0.129430994
9.78,0.129358135
9.79,0.129285454
9.8,0.129212943
9.81,0.129140612
9.82,0.129068428
9.83,0.128996432
9.84,0.128924585
9.85,0.128852928
9.86,0.128781419
9.87,0.128710087
9.88,0.128638904
9.89,0.128567907
9.9,0.128497064
9.91,0.128426385
9.92,0.128355862
9.93,0.128285513
9.94,0.128215331
9.95,0.128145297
9.96,0.128075428
9.97,0.128005718
9.98,0.127936181
9.99,0.127866786
10,0.127797559
10.01,0.127765833
10.02,0.127732041
10.03,0.127698317
10.04,0.127664683
10.05,0.127631112
10.06,0.12759763
10.07,0.127564201
10.08,0.127530865
10.09,0.127497593
10.1,0.127464402
10.11,0.127431277
10.12,0.127398228
10.13,0.127365252
10.14,0.127332357
10.15,0.127299528
10.16,0.127266762
10.17,0.127234084
10.18,0.127201463
10.19,0.127168923
10.2,0.12713645
10.21,0.127104054
10.22,0.127071713
10.23,0.12703946
10.24,0.127007271
10.25,0.126975148
10.26,0.126943091
10.27,0.126911119
10.28,0.126879204
10.29,0.126847367
10.3,0.126815586
10.31,0.12678389
10.32,0.126752249
10.33,0.126720682
10.34,0.126689185
10.35,0.126657757
10.36,0.126626384
10.37,0.126595089
10.38,0.126563863
10.39,0.126532702
10.4,0.126501609
10.41,0.12647057
10.42,0.126439618
10.43,0.126408715
10.44,0.126377886
10.45,0.126347123
10.46,0.126316424
10.47,0.126285778
10.48,0.126255216
10.49,0.126224714
10.5,0.126194276
10.51,0.126163893
10.52,0.126133585
10.53,0.126103332
10.54,0.12607315
10.55,0.126043026
10.56,0.126012965
10.57,0.12598297
10.58,0.125953044
10.59,0.125923185
10.6,0.125893368
10.61,0.125863621
10.62,0.125833941
10.63,0.125804327
10.64,0.125774758
10.65,0.125745269
10.66,0.125715826
10.67,0.125686463
10.68,0.125657144
10.69,0.125627891
10.7,0.125598698
10.71,0.125569579
10.72,0.125540496
10.73,0.125511492
10.74,0.12548253
10.75,0.125453646
10.76,0.125424804
10.77,0.12539604
10.78,0.125367312
10.79,0.125338673
10.8,0.125310071
10.81,0.125281534
10.82,0.125253065
10.83,0.125224629
10.84,0.125196276
10.85,0.125167961
10.86,0.125139721
10.87,0.125111522
10.88,0.125083401
10.89,0.125055312
10.9,0.125027304
10.91,0.124999335
10.92,0.124971434
10.93,0.124943581
10.94,0.12491579
10.95,0.12488805
10.96,0.124860373
10.97,0.124832742
10.98,0.124805172
10.99,0.124777656
11,0.124750199
11.01,0.124722789
11.02,0.124695446
11.03,0.12466815
11.04,0.124640914
11.05,0.124613728
11.06,0.124586593
11.07,0.124559516
11.08,0.124532483
11.09,0.124505525
11.1,0.124478594
11.11,0.124451743
11.12,0.124424922
11.13,0.124398169
11.14,0.124371463
11.15,0.124344814
11.16,0.124318207
11.17,0.124291666
11.18,0.124265168
11.19,0.124238726
11.2,0.124212333
11.21,0.124186
11.22,0.124159709
11.23,0.12413348
11.24,0.124107295
11.25,0.124081162
11.26,0.124055078
11.27,0.124029043
11.28,0.124003074
11.29,0.123977135
11.3,0.123951262
11.31,0.123925431
11.32,0.123899654
11.33,0.123873915
11.34,0.123848244
11.35,0.123822605
11.36,0.123797037
11.37,0.123771499
11.38,0.123746019
11.39,0.123720582
11.4,0.123695208
11.41,0.123669867
11.42,0.123644582
11.43,0.123619336
11.44,0.12359416
11.45,0.123569018
11.46,0.123543921
11.47,0.123493794
11.48,0.123465545
11.49,0.123437347
11.5,0.123409191
11.51,0.123381103
11.52,0.123353052
11.53,0.123325068
11.54,0.12329712
11.55,0.123269248
11.56,0.123241402
11.57,0.123213625
11.58,0.123185898
11.59,0.123158216
11.6,0.123130586
11.61,0.123103017
11.62,0.123075484
11.63,0.123048018
11.64,0.123020581
11.65,0.122993225
11.66,0.122965891
11.67,0.122938636
11.68,0.122911411
11.69,0.122884243
11.7,0.122857131
11.71,0.122830047
11.72,0.122803032
11.73,0.12277606
11.74,0.122749142
11.75,0.122722268
11.76,0.122695454
11.77,0.12266868
11.78,0.122641955
11.79,0.122615275
11.8,0.122588659
11.81,0.122562078
11.82,0.122535556
11.83,0.122509068
11.84,0.122482643
11.85,0.122456249
11.86,0.122429923
11.87,0.122403624
11.88,0.122377392
11.89,0.122351196
11.9,0.122325058
11.91,0.122298951
11.92,0.122272907
11.93,0.12224691
11.94,0.122220953
11.95,0.122195052
11.96,0.12216918
11.97,0.122143377
11.98,0.122117601
11.99,0.122091888
12,0.122066203
12.01,0.122040585
12.02,0.12201499
12.03,0.121989453
12.04,0.121963963
12.05,0.121938515
12.06,0.12191312
12.07,0.121887762
12.08,0.121862455
12.09,0.121837192
12.1,0.121811974
12.11,0.1217868
12.12,0.121761661
12.13,0.121736584
12.14,0.12171155
12.15,0.121686557
12.16,0.12166161
12.17,0.12163669
12.18,0.121611847
12.19,0.121587019
12.2,0.121562248
12.21,0.121537523
12.22,0.121512828
12.23,0.12148819
12.24,0.121463589
12.25,0.121439038
12.26,0.121414522
12.27,0.121390053
12.28,0.121365628
12.29,0.121341246
12.3,0.121316907
12.31,0.121292604
12.32,0.121268363
12.33,0.121244146
12.34,0.12121998
12.35,0.121195849
12.36,0.121171768
12.37,0.121147731
12.38,0.121123725
12.39,0.121099779
12.4,0.121075857
12.41,0.12105198
12.42,0.121028142
12.43,0.121004354
12.44,0.120980603
12.45,0.120956899
12.46,0.12093323
12.47,0.1209096
12.48,0.120886015
12.49,0.120862478
12.5,0.120838967
12.51,0.120815513
12.52,0.120792084
12.53,0.120768703
12.54,0.120745357
12.55,0.12072207
12.56,0.120698796
12.57,0.120675581
12.58,0.12065241
12.59,0.120629261
12.6,0.120606162
12.61,0.120583101
12.62,0.120560083
12.63,0.120537099
12.64,0.120514152
12.65,0.120491255
12.66,0.1204684
12.67,0.120445568
12.68,0.120422777
12.69,0.120400032
12.7,0.120377324
12.71,0.120354653
12.72,0.120332025
12.73,0.120309425
12.74,0.120286883
12.75,0.120264358
12.76,0.12024189
12.77,0.120219449
12.78,0.120197047
12.79,0.120174686
12.8,0.120152362
12.81,0.120130081
12.82,0.120107827
12.83,0.120085621
12.84,0.12006345
12.85,0.120041305
12.86,0.12001921
12.87,0.119997152
12.88,0.119975117
12.89,0.119953142
12.9,0.119931182
12.91,0.119909273
12.92,0.119887398
12.93,0.119865557
12.94,0.119843759
12.95,0.119821992
12.96,0.119800261
12.97,0.119778565
12.98,0.119756901
12.99,0.119735289
13,0.119713698
13.01,0.119692156
13.02,0.119670651
13.03,0.119649168
13.04,0.119627724
13.05,0.119606317
13.06,0.11958495
13.07,0.119563614
13.08,0.119542324
13.09,0.119521054
13.1,0.119499835
13.11,0.119478625
13.12,0.119457471
13.13,0.119436348
13.14,0.119415268
13.15,0.119394212
13.16,0.119373204
13.17,0.119352216
13.18,0.119331263
13.19,0.119310345
13.2,0.119289476
13.21,0.119268624
13.22,0.119247815
13.23,0.119227037
13.24,0.119206297
13.25,0.119185589
13.26,0.119164914
13.27,0.119144279
13.28,0.119123663
13.29,0.119103101
13.3,0.11908256
13.31,0.119062058
13.32,0.119041584
13.33,0.11902114
13.34,0.119000741
13.35,0.11898037
13.36,0.118960034
13.37,0.11893972
13.38,0.118919447
13.39,0.118899207
13.4,0.118879002
13.41,0.11885883
13.42,0.118838691
13.43,0.118818585
13.44,0.118798506
13.45,0.118778462
13.46,0.118758454
13.47,0.118738468
13.48,0.118718527
13.49,0.118698613
13.5,0.118678742
13.51,0.118658886
13.52,0.118639067
13.53,0.118619282
13.54,0.118599535
13.55,0.118579805
13.56,0.118560114
13.57,0.118540457
13.58,0.118520836
13.59,0.118501233
13.6,0.118481674
13.61,0.118462143
13.62,0.118442643
13.63,0.118423168
13.64,0.118403735
13.65,0.118384324
13.66,0.118364951
13.67,0.118345594
13.68,0.118326286
13.69,0.118307011
13.7,0.118287752
13.71,0.118268535
13.72,0.118249332
13.73,0.118230176
13.74,0.118211047
13.75,0.118191945
13.76,0.118172874
13.77,0.118153835
13.78,0.11813483
13.79,0.118115846
13.8,0.118096893
13.81,0.118077977
13.82,0.118059095
13.83,0.118040233
13.84,0.118021398
13.85,0.1180026
13.86,0.117983822
13.87,0.117965092
13.88,0.117946374
13.89,0.117927697
13.9,0.117909047
13.91,0.117890412
13.92,0.117871824
13.93,0.117853253
13.94,0.117834723
13.95,0.117816214
13.96,0.117797747
13.97,0.11777929
13.98,0.117760874
13.99,0.11774247
14,0.117724116
14.01,0.117705779
14.02,0.117687478
14.03,0.117669201
14.04,0.117650952
14.05,0.117632728
14.06,0.11761454
14.07,0.117596378
14.08,0.117578246
14.09,0.117560134
14.1,0.117542059
14.11,0.117524004
14.12,0.117505981
14.13,0.117487995
14.14,0.117470022
14.15,0.117452089
14.16,0.117434181
14.17,0.117416292
14.18,0.117398436
14.19,0.117380614
14.2,0.117362802
14.21,0.11734503
14.22,0.117327283
14.23,0.117309573
14.24,0.117291875
14.25,0.117274213
14.26,0.117256577
14.27,0.117238975
14.28,0.117221388
14.29,0.117203836
14.3,0.117186303
14.31,0.117168799
14.32,0.117151322
14.33,0.117133879
14.34,0.11711646
14.35,0.117099057
14.36,0.117081696
14.37,0.117064351
14.38,0.11704704
14.39,0.117029744
14.4,0.117012476
14.41,0.116995244
14.42,0.116978034
14.43,0.116960846
14.44,0.116943691
14.45,0.11692656
14.46,0.116909454
14.47,0.116892366
14.48,0.116875318
14.49,0.116858293
14.5,0.116841288
14.51,0.116824312
14.52,0.116807367
14.53,0.116790425
14.54,0.11677354
14.55,0.116756654
14.56,0.116739815
14.57,0.116722988
14.58,0.116706193
14.59,0.116689427
14.6,0.116672668
14.61,0.116655953
14.62,0.116639243
14.63,0.116622576
14.64,0.116605932
14.65,0.116589312
14.66,0.116572705
14.67,0.116556141
14.68,0.116539591
14.69,0.116523068
14.7,0.116506565
14.71,0.11649009
14.72,0.116473636
14.73,0.116457224
14.74,0.116440816
14.75,0.116424444
14.76,0.116408087
14.77,0.11639176
14.78,0.116375461
14.79,0.116359179
14.8,0.116342932
14.81,0.116326695
14.82,0.116310497
14.83,0.116294307
14.84,0.116278155
14.85,0.116262015
14.86,0.116245914
14.87,0.11622982
14.88,0.116213757
14.89,0.116197718
14.9,0.116181706
14.91,0.116165712
14.92,0.116149751
14.93,0.116133796
14.94,0.116117873
14.95,0.116101979
14.96,0.116086107
14.97,0.116070251
14.98,0.116054429
14.99,0.116038618
15,0.116022839
15.01,0.116007089
15.02,0.115991353
15.03,0.115975636
15.04,0.11595995
15.05,0.115944287
15.06,0.115928635
15.07,0.115913024
15.08,0.115897426
15.09,0.115881844
15.1,0.11586629
15.11,0.115850763
15.12,0.115835257
15.13,0.115819774
15.14,0.11580431
15.15,0.115788866
15.16,0.115773457
15.17,0.115758065
15.18,0.115742685
15.19,0.115727335
15.2,0.115712006
15.21,0.1156967
15.22,0.115681423
15.23,0.115666158
15.24,0.115650921
15.25,0.115635704
15.26,0.11562051
15.27,0.115605335
15.28,0.115590191
15.29,0.115575057
15.3,0.115559953
15.31,0.115544861
15.32,0.115529797
15.33,0.115514755
15.34,0.115499733
15.35,0.11548474
15.36,0.115469757
15.37,0.115454805
15.38,0.115439874
15.39,0.11542495
15.4,0.115410059
15.41,0.115395186
15.42,0.115380341
15.43,0.115365511
15.44,0.115350708
15.45,0.115335923
15.46,0.115321148
15.47,0.115306416
15.48,0.11529169
15.49,0.115276986
15.5,0.1152623
15.51,0.115247645
15.52,0.115233006
15.53,0.11521839
15.54,0.115203786
15.55,0.115189213
15.56,0.115174657
15.57,0.115160117
15.58,0.115145595
15.59,0.115131106
15.6,0.115116633
15.61,0.115102179
15.62,0.115087747
15.63,0.115073331
15.64,0.115058935
15.65,0.115044567
15.66,0.115030211
15.67,0.115015882
15.68,0.11500157
15.69,0.114987281
15.7,0.114973007
15.71,0.114958753
15.72,0.11494453
15.73,0.114930312
15.74,0.114916116
15.75,0.114901945
15.76,0.114887793
15.77,0.114873664
15.78,0.114859539
15.79,0.114845467
15.8,0.114831389
15.81,0.11481733
15.82,0.114803292
15.83,0.114789281
15.84,0.114775283
15.85,0.114761309
15.86,0.114747344
15.87,0.114733426
15.88,0.114719496
15.89,0.114705602
15.9,0.114691728
15.91,0.114677863
15.92,0.114664025
15.93,0.114650197
15.94,0.114636402
15.95,0.114622617
15.96,0.114608853
15.97,0.114595103
15.98,0.114581386
15.99,0.114567679
16,0.114553985
16.01,0.114540308
16.02,0.114526672
16.03,0.114513034
16.04,0.114499421
16.05,0.114485823
16.06,0.114472256
16.07,0.114458694
16.08,0.114445149
16.09,0.114431633
16.1,0.114418143
16.11,0.114404653
16.12,0.114391187
16.13,0.114377748
16.14,0.114364317
16.15,0.114350907
16.16,0.114337511
16.17,0.114324154
16.18,0.114310788
16.19,0.114297455
16.2,0.114284131
16.21,0.114270841
16.22,0.114257558
16.23,0.114244288
16.24,0.114231042
16.25,0.114217818
16.26,0.114204613
16.27,0.114191414
16.28,0.114178233
16.29,0.114165086
16.3,0.114151951
16.31,0.114138818
16.32,0.114125711
16.33,0.114112643
16.34,0.114099574
16.35,0.114086518
16.36,0.114073492
16.37,0.114060477
16.38,0.114047474
16.39,0.114034494
16.4,0.114021534
16.41,0.114008586
16.42,0.113995657
16.43,0.113982742
16.44,0.113969868
16.45,0.113956988
16.46,0.113944122
16.47,0.113931273
16.48,0.113918464
16.49,0.113905658
16.5,0.113892857
16.51,0.113880082
16.52,0.113867334
16.53,0.113854593
16.54,0.11384187
16.55,0.113829172
16.56,0.113816477
16.57,0.113803809
16.58,0.113791147
16.59,0.113778524
16.6,0.113765889
16.61,0.113753286
16.62,0.113740701
16.63,0.113728136
16.64,0.113715579
16.65,0.113703037
16.66,0.113690512
16.67,0.113678023
16.68,0.113665529
16.69,0.11365306
16.7,0.113640595
16.71,0.113628169
16.72,0.113615737
16.73,0.113603341
16.74,0.11359094
16.75,0.113578571
16.76,0.113566211
16.77,0.113553878
16.78,0.113541559
16.79,0.113529239
16.8,0.113516952
16.81,0.113504669
16.82,0.113492422
16.83,0.113480178
16.84,0.113467946
16.85,0.113455722
16.86,0.113443536
16.87,0.113431351
16.88,0.113419194
16.89,0.113407039
16.9,0.113394912
16.91,0.113382799
16.92,0.11337069
16.93,0.113358595
16.94,0.113346537
16.95,0.113334481
16.96,0.113322442
16.97,0.113310418
16.98,0.11329842
16.99,0.113286423
17,0.113274445
17.01,0.113262489
17.02,0.113250538
17.03,0.113238607
17.04,0.113226687
17.05,0.1132148
17.06,0.113202907
17.07,0.11319104
17.08,0.113179182
17.09,0.113167354
17.1,0.113155531
17.11,0.113143722
17.12,0.113131924
17.13,0.11312015
17.14,0.113108381
17.15,0.113096638
17.16,0.113084901
17.17,0.113073189
17.18,0.113061483
17.19,0.113049786
17.2,0.113038115
17.21,0.113026466
17.22,0.11301482
17.23,0.113003193
17.24,0.112991586
17.25,0.112979984
17.26,0.112968397
17.27,0.112956829
17.28,0.11294528
17.29,0.112933735
17.3,0.112922204
17.31,0.112910694
17.32,0.112899207
17.33,0.112887718
17.34,0.112876251
17.35,0.112864797
17.36,0.112853365
17.37,0.112841939
17.38,0.112830527
17.39,0.112819131
17.4,0.112807757
17.41,0.112796381
17.42,0.112785035
17.43,0.1127737
17.44,0.11276237
17.45,0.112751062
17.46,0.112739771
17.47,0.112728488
17.48,0.112717221
17.49,0.112705967
17.5,0.112694726
17.51,0.112683508
17.52,0.112672295
17.53,0.112661085
17.54,0.112649908
17.55,0.112638747
17.56,0.112627582
17.57,0.112616434
17.58,0.112605313
17.59,0.112594201
17.6,0.1125831
17.61,0.112572005
17.62,0.112560933
17.63,0.112549884
17.64,0.11253884
17.65,0.112527805
17.66,0.112516797
17.67,0.112505789
17.68,0.112494797
17.69,0.112483814
17.7,0.112472857
17.71,0.1124619
17.72,0.112450958
17.73,0.112440039
17.74,0.11242913
17.75,0.112418235
17.76,0.112407346
17.77,0.112396477
17.78,0.112385631
17.79,0.112374784
17.8,0.112363943
17.81,0.112353127
17.82,0.112342333
17.83,0.11233154
17.84,0.112320758
17.85,0.112309987
17.86,0.112299245
17.87,0.112288509
17.88,0.11227778
17.89,0.112267071
17.9,0.112256376
17.91,0.112245683
17.92,0.112235011
17.93,0.11222435
17.94,0.112213704
17.95,0.112203071
17.96,0.112192451
17.97,0.112181841
17.98,0.112171243
17.99,0.112160654
18,0.112150082
18.01,0.112139532
18.02,0.112128984
18.03,0.112118444
18.04,0.112107931
18.05,0.112097429
18.06,0.112086929
18.07,0.112076449
18.08,0.11206597
18.09,0.112055526
18.1,0.112045075
18.11,0.112034645
18.12,0.112024234
18.13,0.112013816
18.14,0.112003421
18.15,0.111993038
18.16,0.111982677
18.17,0.111972315
18.18,0.111961968
18.19,0.111951632
18.2,0.111941318
18.21,0.111931004
18.22,0.111920702
18.23,0.111910422
18.24,0.111900156
18.25,0.11188989
18.26,0.111879645
18.27,0.111869398
18.28,0.111859187
18.29,0.111848967
18.3,0.11183877
18.31,0.111828582
18.32,0.111818403
18.33,0.11180824
18.34,0.111798088
18.35,0.111787958
18.36,0.111777825
18.37,0.111767707
18.38,0.111757597
18.39,0.111747513
18.4,0.111737428
18.41,0.111727352
18.42,0.11171729
18.43,0.111707258
18.44,0.111697218
18.45,0.111687186
18.46,0.111677181
18.47,0.111667194
18.48,0.111657198
18.49,0.111647226
18.5,0.111637252
18.51,0.111627308
18.52,0.111617356
18.53,0.111607427
18.54,0.111597517
18.55,0.11158761
18.56,0.111577709
18.57,0.111567822
18.58,0.111557956
18.59,0.111548093
18.6,0.111538235
18.61,0.111528392
18.62,0.111518571
18.63,0.111508762
18.64,0.11149895
18.65,0.111489148
18.66,0.111479379
18.67,0.111469602
18.68,0.111459844
18.69,0.111450082
18.7,0.111440357
18.71,0.111430622
18.72,0.111420907
18.73,0.111411202
18.74,0.111401518
18.75,0.111391822
18.76,0.111382149
18.77,0.111372497
18.78,0.111362845
18.79,0.1113532
18.8,0.11134357
18.81,0.111333959
18.82,0.111324349
18.83,0.111314749
18.84,0.111305157
18.85,0.111295589
18.86,0.111286029
18.87,0.111276472
18.88,0.111266925
18.89,0.111257404
18.9,0.111247876
18.91,0.111238368
18.92,0.111228859
18.93,0.11121938
18.94,0.111209894
18.95,0.111200428
18.96,0.111190971
18.97,0.111181534
18.98,0.111172084
18.99,0.111162659
19,0.111153254
19.01,0.111143846
19.02,0.11113445
19.03,0.11112506
19.04,0.111115694
19.05,0.111106327
19.06,0.111096972
19.07,0.111087624
19.08,0.111078296
19.09,0.111068969
19.1,0.111059663
19.11,0.111050353
19.12,0.111041065
19.13,0.111031787
19.14,0.111022508
19.15,0.111013242
19.16,0.111004002
19.17,0.110994752
19.18,0.110985524
19.19,0.110976294
19.2,0.110967094
19.21,0.110957896
19.22,0.110948691
19.23,0.110939523
19.24,0.110930351
19.25,0.110921188
19.26,0.110912036
19.27,0.110902903
19.28,0.110893758
19.29,0.110884634
19.3,0.11087552
19.31,0.110866424
19.32,0.110857338
19.33,0.110848254
19.34,0.110839178
19.35,0.11083012
19.36,0.11082106
19.37,0.110812011
19.38,0.110802983
19.39,0.110793964
19.4,0.110784943
19.41,0.110775939
19.42,0.110766948
19.43,0.110757956
19.44,0.110748983
19.45,0.110740016
19.46,0.11073106
19.47,0.110722114
19.48,0.110713169
19.49,0.110704242
19.5,0.110695329
19.51,0.110686419
19.52,0.11067751
19.53,0.11066862
19.54,0.110659746
19.55,0.110650872
19.56,0.110642006
19.57,0.110633151
19.58,0.110624306
19.59,0.11061548
19.6,0.110606636
19.61,0.110597827
19.62,0.110589027
19.63,0.110580225
19.64,0.110571433
19.65,0.110562656
19.66,0.11055388
19.67,0.110545125
19.68,0.110536367
19.69,0.110527625
19.7,0.110518894
19.71,0.110510163
19.72,0.110501441
19.73,0.110492746
19.74,0.11048404
19.75,0.110475353
19.76,0.110466674
19.77,0.110458004
19.78,0.110449333
19.79,0.11044068
19.8,0.110432036
19.81,0.11042341
19.82,0.110414773
19.83,0.110406157
19.84,0.110397545
19.85,0.110388953
19.86,0.110380359
19.87,0.110371768
19.88,0.110363198
19.89,0.110354631
19.9,0.110346071
19.91,0.110337523
19.92,0.110328991
19.93,0.110320454
19.94,0.110311927
19.95,0.11030341
19.96,0.110294911
19.97,0.110286423
19.98,0.110277925
19.99,0.110269443
20,0.110260977
20.01,0.110252519
