Mach,CD Power-Off
19.99,0.111060687
20,0.111051459
20.01,0.11104224
20.02,0.11103302
20.03,0.111023806
20.04,0.111014625
20.05,0.111005433
20.06,0.110996251
20.07,0.110987084
20.08,0.110977928
20.09,0.110968783
20.1,0.110959638
20.11,0.110950521
20.12,0.110941389
20.13,0.11093228
20.14,0.110923181
20.15,0.11091409
20.16,0.11090501
20.17,0.110895933
20.18,0.110886858
20.19,0.110877815
20.2,0.110868768
20.21,0.110859731
20.22,0.110850699
20.23,0.110841683
20.24,0.110832673
20.25,0.110823671
20.26,0.110814676
20.27,0.110805703
20.28,0.110796729
20.29,0.11078776
20.3,0.110778813
20.31,0.110769873
20.32,0.110760932
20.33,0.110752002
20.34,0.11074309
20.35,0.110734178
20.36,0.110725269
20.37,0.110716372
20.38,0.110707497
20.39,0.110698628
20.4,0.110689755
20.41,0.110680903
20.42,0.110672058
20.43,0.110663214
20.44,0.110654388
20.45,0.110645556
20.46,0.110636759
20.47,0.110627947
20.48,0.110619146
20.49,0.110610361
20.5,0.110601582
20.51,0.110592815
20.52,0.110584057
20.53,0.110575307
20.54,0.110566566
20.55,0.110557829
20.56,0.110549094
20.57,0.110540386
20.58,0.110531678
20.59,0.110522975
20.6,0.110514273
20.61,0.110505598
20.62,0.110496922
20.63,0.110488245
20.64,0.110479594
20.65,0.110470942
20.66,0.110462299
20.67,0.110453663
20.68,0.110445035
20.69,0.110436427
20.7,0.110427816
20.71,0.110419214
20.72,0.110410616
20.73,0.110402041
20.74,0.11039346
20.75,0.110384889
20.76,0.110376336
20.77,0.11036778
20.78,0.11035924
20.79,0.110350702
20.8,0.110342181
20.81,0.110333658
20.82,0.110325152
20.83,0.110316644
20.84,0.110308153
20.85,0.110299662
20.86,0.110291188
20.87,0.110282711
20.88,0.110274255
20.89,0.1102658
20.9,0.110257348
20.91,0.110248912
20.92,0.110240484
20.93,0.110232062
20.94,0.110223641
20.95,0.110215234
20.96,0.110206839
20.97,0.110198451
20.98,0.110190056
20.99,0.110181691
21,0.110173315
21.01,0.110164954
21.02,0.110156601
21.03,0.110148255
21.04,0.110139921
21.05,0.110131592
21.06,0.11012326
21.07,0.110114954
21.08,0.110106646
21.09,0.110098347
21.1,0.110090055
21.11,0.11008177
21.12,0.110073491
21.13,0.110065222
21.14,0.110056961
21.15,0.110048713
21.16,0.110040462
21.17,0.110032212
21.18,0.110023988
21.19,0.110015763
21.2,0.110007555
21.21,0.109999343
21.22,0.109991146
21.23,0.109982939
21.24,0.109974758
21.25,0.109966576
21.26,0.109958407
21.27,0.109950241
21.28,0.109942078
21.29,0.109933924
21.3,0.109925785
21.31,0.109917644
21.32,0.10990952
21.33,0.109901395
21.34,0.109893287
21.35,0.10988517
21.36,0.109877067
21.37,0.109868977
21.38,0.109860895
21.39,0.109852812
21.4,0.109844743
21.41,0.109836682
21.42,0.109828618
21.43,0.10982057
21.44,0.109812521
21.45,0.109804486
21.46,0.109796461
21.47,0.109788431
21.48,0.109780418
21.49,0.109772413
21.5,0.109764412
21.51,0.109756408
21.52,0.109748421
21.53,0.109740442
21.54,0.109732468
21.55,0.109724504
21.56,0.109716534
21.57,0.109708592
21.58,0.109700636
21.59,0.109692695
21.6,0.109684754
21.61,0.109676837
21.62,0.109668918
21.63,0.109661007
21.64,0.109653099
21.65,0.109645199
21.66,0.109637306
21.67,0.109629409
21.68,0.109621537
21.69,0.109613663
21.7,0.109605795
21.71,0.109597925
21.72,0.109590081
21.73,0.109582234
21.74,0.10957439
21.75,0.109566555
21.76,0.109558736
21.77,0.109550913
21.78,0.109543097
21.79,0.109535287
21.8,0.109527484
21.81,0.109519685
21.82,0.109511896
21.83,0.109504109
21.84,0.109496341
21.85,0.109488567
21.86,0.109480804
21.87,0.109473051
21.88,0.109465298
21.89,0.10945755
21.9,0.109449808
21.91,0.109442095
21.92,0.109434364
21.93,0.10942664
21.94,0.109418922
21.95,0.109411223
21.96,0.109403519
21.97,0.109395821
21.98,0.109388136
21.99,0.109380459
22,0.109372781
22.01,0.109365104
22.02,0.109357436
22.03,0.109349781
22.04,0.109342135
22.05,0.109334484
22.06,0.109326852
22.07,0.109319222
22.08,0.109311587
22.09,0.109303962
22.1,0.109296351
22.11,0.109288741
22.12,0.109281133
22.13,0.109273539
22.14,0.109265952
22.15,0.109258361
22.16,0.109250784
22.17,0.109243201
22.18,0.109235637
22.19,0.109228079
22.2,0.109220516
22.21,0.109212966
22.22,0.109205423
22.23,0.109197888
22.24,0.109190347
22.25,0.109182824
22.26,0.109175301
22.27,0.109167789
22.28,0.109160269
22.29,0.109152778
22.3,0.109145283
22.31,0.109137779
22.32,0.109130291
22.33,0.109122814
22.34,0.109115339
22.35,0.109107858
22.36,0.109100396
22.37,0.109092947
22.38,0.109085484
22.39,0.109078038
22.4,0.109070593
22.41,0.109063156
22.42,0.109055727
22.43,0.1090483
22.44,0.10904087
22.45,0.109033463
22.46,0.109026055
22.47,0.109018651
22.48,0.109011252
22.49,0.10900386
22.5,0.108996469
22.51,0.108989087
22.52,0.108981721
22.53,0.108974337
22.54,0.108966968
22.55,0.108959608
22.56,0.108952259
22.57,0.108944908
22.58,0.108937563
22.59,0.108930211
22.6,0.108922885
22.61,0.108915555
22.62,0.108908229
22.63,0.108900908
22.64,0.108893601
22.65,0.108886292
22.66,0.108878988
22.67,0.108871687
22.68,0.108864401
22.69,0.1088571
22.7,0.108849824
22.71,0.108842546
22.72,0.108835281
22.73,0.108828009
22.74,0.108820744
22.75,0.108813486
22.76,0.108806241
22.77,0.108798989
22.78,0.108791743
22.79,0.108784513
22.8,0.108777279
22.81,0.108770048
22.82,0.108762824
22.83,0.108755609
22.84,0.108748393
22.85,0.108741182
22.86,0.108733978
22.87,0.108726796
22.88,0.108719599
22.89,0.108712405
22.9,0.108705219
22.91,0.108698047
22.92,0.108690866
22.93,0.108683706
22.94,0.108694061
22.95,0.108687613
22.96,0.108681157
22.97,0.108674704
22.98,0.108668274
22.99,0.108661842
23,0.108655411
23.01,0.108648984
23.02,0.10864258
23.03,0.108636166
23.04,0.108629756
23.05,0.108623352
23.06,0.108616972
23.07,0.108610577
23.08,0.108604189
23.09,0.108597806
23.1,0.10859145
23.11,0.108585077
23.12,0.108578711
23.13,0.108572361
23.14,0.108566017
23.15,0.108559678
23.16,0.10855333
23.17,0.108547003
23.18,0.10854067
23.19,0.108534354
23.2,0.108528032
23.21,0.108521733
23.22,0.10851542
23.23,0.108509117
23.24,0.108502825
23.25,0.108496541
23.26,0.10849026
23.27,0.108483974
23.28,0.108477707
23.29,0.108471445
23.3,0.108465173
23.31,0.108458921
23.32,0.108452665
23.33,0.108446434
23.34,0.108440195
23.35,0.108433953
23.36,0.108427726
23.37,0.108421508
23.38,0.108415283
23.39,0.108409073
23.4,0.108402869
23.41,0.108396668
23.42,0.108390465
23.43,0.108384275
23.44,0.108378099
23.45,0.108371912
23.46,0.108365742
23.47,0.108359574
23.48,0.108353411
23.49,0.108347251
23.5,0.10834109
23.51,0.108334943
23.52,0.108328802
23.53,0.108322667
23.54,0.108316534
23.55,0.108310399
23.56,0.108304288
23.57,0.108298162
23.58,0.108292054
23.59,0.108285946
23.6,0.108279847
23.61,0.108273752
23.62,0.108267663
23.63,0.10826158
23.64,0.108255499
23.65,0.108249426
23.66,0.108243346
23.67,0.108237293
23.68,0.10823123
23.69,0.10822518
23.7,0.10821912
23.71,0.108213088
23.72,0.108207048
23.73,0.108201004
23.74,0.108194977
23.75,0.108188965
23.76,0.108182947
23.77,0.108176924
23.78,0.108170913
23.79,0.108164921
23.8,0.108158915
23.81,0.108152922
23.82,0.10814693
23.83,0.10814096
23.84,0.108134983
23.85,0.10812901
23.86,0.108123043
23.87,0.108117079
23.88,0.10811112
23.89,0.108105169
23.9,0.10809923
23.91,0.108093278
23.92,0.108087338
23.93,0.108081407
23.94,0.108075488
23.95,0.108069565
23.96,0.108063648
23.97,0.108057725
23.98,0.108051824
23.99,0.108045922
24,0.108040025
24.01,0.108034128
24.02,0.108028242
24.03,0.108022357
24.04,0.10801648
24.05,0.108010617
24.06,0.108004747
24.07,0.107998881
24.08,0.107993023
24.09,0.107987179
24.1,0.107981328
24.11,0.107975473
24.12,0.107969632
24.13,0.107963809
24.14,0.107957979
24.15,0.107952152
24.16,0.10794633
24.17,0.107940526
24.18,0.107934715
24.19,0.107928909
24.2,0.107923106
24.21,0.107917321
24.22,0.107911528
24.23,0.107905741
24.24,0.10789996
24.25,0.107894191
24.26,0.107888418
24.27,0.107882639
24.28,0.107876886
24.29,0.107871128
24.3,0.107865383
24.31,0.107859624
24.32,0.10785389
24.33,0.10784815
24.34,0.107842426
24.35,0.107836684
24.36,0.107830969
24.37,0.107825247
24.38,0.107819542
24.39,0.107813821
24.4,0.107808121
24.41,0.107802421
24.42,0.107796732
24.43,0.107791031
24.44,0.107785349
24.45,0.107779677
24.46,0.107773999
24.47,0.107768325
24.48,0.107762665
24.49,0.107756997
24.5,0.107751338
24.51,0.107745692
24.52,0.107740043
24.53,0.107734394
24.54,0.107728749
24.55,0.107723122
24.56,0.10771749
24.57,0.107711864
24.58,0.107706239
24.59,0.10770063
24.6,0.107695012
24.61,0.107689414
24.62,0.10768381
24.63,0.107678218
24.64,0.107672619
24.65,0.107667029
24.66,0.107661442
24.67,0.107655867
24.68,0.107650287
24.69,0.107644714
24.7,0.107639156
24.71,0.107633602
24.72,0.107628031
24.73,0.107622481
24.74,0.10761694
24.75,0.107611393
24.76,0.107605851
24.77,0.107600312
24.78,0.107594787
24.79,0.107589259
24.8,0.107583744
24.81,0.107578224
24.82,0.107572718
24.83,0.107567206
24.84,0.1075617
24.85,0.107556196
24.86,0.10755071
24.87,0.107545224
24.88,0.107539735
24.89,0.10753425
24.9,0.107528778
24.91,0.107523303
24.92,0.10751784
24.93,0.107512384
24.94,0.10750692
24.95,0.107501461
24.96,0.107496006
24.97,0.107490564
24.98,0.10748512
24.99,0.107479678
